MD,CALI,DEN_QI_EDIT,DT_QI_EDIT,GR,RT,IGR,VSH,porosity
7146.5,12.35931,2.197402,120.1302,72.03368,6.605769,0.27411837,0.084646366,0.299764912
7147,12.71974,2.194466,116.3026,72.16481,6.204715,0.274777106,0.084929831,0.301481871
7147.5,13.01761,2.19153,116.3183,73.09763,5.889524,0.279463155,0.086960196,0.30319883
7148,15.22041,2.188594,120.7012,87.47475,5.875075,0.351687052,0.121546001,0.304915789
7148.5,12.83299,2.188594,119.2494,81.1788,6.570775,0.320059157,0.105609471,0.304915789
7149,12.51701,2.188594,119.2494,86.79552,6.862549,0.34827492,0.119763847,0.304915789
7149.5,12.55032,2.188594,119.2494,86.03853,6.758262,0.344472158,0.117795957,0.304915789
7150,12.38533,2.188594,119.2494,86.78116,6.678062,0.348202782,0.119726338,0.304915789
7150.5,12.02867,2.230423,119.2494,84.28815,6.749949,0.335679071,0.113318455,0.280454386
7151,11.99965,2.208974,118.3686,82.09715,6.519112,0.324672516,0.107854281,0.292997661
7151.5,12.16327,2.220799,118.3686,83.39122,6.480563,0.331173316,0.111062923,0.286082456
7152,12.25965,2.217383,117.4878,83.94017,6.557364,0.333930983,0.112440286,0.288080117
7152.5,12.25834,2.223316,117.4878,83.62827,6.730625,0.332364144,0.111656507,0.284610526
7153,12.22578,2.299459,117.4878,86.6693,6.779562,0.34764085,0.119434388,0.240082456
7153.5,12.19322,2.297252,110.5428,84.28162,6.813157,0.335646267,0.11330194,0.241373099
7154,12.16073,2.295198,110.0991,82.86003,6.810534,0.328504867,0.109739364,0.242574269
7154.5,12.22635,2.248772,111.3428,86.12173,6.825519,0.344890115,0.118011309,0.269723977
7155,12.22635,2.273335,116.4035,75.16454,6.620125,0.28984634,0.091546896,0.255359649
7155.5,12.22642,2.283556,115.691,82.96239,6.419978,0.329019075,0.109993709,0.249382456
7156,12.32615,2.265633,115.3922,86.66896,6.483848,0.347639142,0.119433501,0.259863743
7156.5,12.45737,2.271986,114.8849,85.44662,6.375188,0.34149868,0.116270529,0.256148538
7157,12.68475,2.304106,113.3414,83.27631,6.341456,0.330596062,0.110775835,0.237364912
7157.5,12.48779,2.278493,114.8971,84.91914,6.529407,0.338848868,0.114920912,0.252343275
7158,12.65089,2.252815,114.2813,84.45024,6.478976,0.336493335,0.113728855,0.267359649
7158.5,12.58662,2.251077,112.9926,86.05537,6.180817,0.344556754,0.117839527,0.268376023
7159,12.71774,2.298859,116.1458,88.35976,6.163898,0.356132927,0.1238916,0.240433333
7159.5,12.87828,2.287886,115.5862,88.38492,6.241888,0.356259319,0.123958675,0.246850292
7160,11.83418,2.285698,114.7935,88.84549,6.363473,0.358573006,0.125190374,0.248129825
7160.5,11.87034,2.316017,114.7985,88.03751,6.4491,0.354514094,0.123034422,0.230399415
7161,12.03603,2.277323,114.6425,90.60991,6.23484,0.367436623,0.129977164,0.253027485
7161.5,12.36447,2.193991,112.988,90.45055,5.953926,0.366636073,0.129540343,0.301759649
7162,12.81706,2.253515,112.7159,91.30048,5.805807,0.370905722,0.131880477,0.266950292
7162.5,12.84348,2.297279,114.7804,91.32362,5.931149,0.371021967,0.131944548,0.24135731
7163,12.7124,2.297669,115.8152,90.50914,6.005035,0.366930402,0.12970084,0.24112924
7163.5,12.61559,2.293947,115.4075,90.83287,5.932628,0.368556669,0.130589825,0.243305848
7164,12.58454,2.291295,116.3,86.06821,5.985254,0.344621256,0.117872753,0.244856725
7164.5,12.32404,2.320608,118.3686,88.02237,6.369528,0.354438038,0.122994238,0.22771462
7165,12.35661,2.223827,118.3686,82.5638,6.270694,0.327016746,0.109005176,0.284311696
7165.5,12.35668,2.223827,118.3686,80.11824,5.392973,0.314731402,0.103049876,0.284311696
7166,12.55225,2.223827,118.3686,77.94989,5.185792,0.30383863,0.097924298,0.284311696
7166.5,13.00797,2.223827,118.3686,79.3479,5.491351,0.310861576,0.101212514,0.284311696
7167,12.94259,2.223827,119.2494,82.52913,5.645346,0.326842581,0.108919432,0.284311696
7167.5,12.68208,2.206211,119.2494,80.72369,6.952993,0.317772898,0.104506806,0.29461345
7168,13.07243,2.188594,119.2494,83.43532,8.56145,0.331394853,0.111173214,0.304915789
7168.5,12.74669,2.170978,119.2494,82.53172,8.476102,0.326855592,0.108925836,0.315217544
7169,12.3889,2.170978,119.2494,81.38554,5.645283,0.321097722,0.106112511,0.315217544
7169.5,13.53032,2.179786,119.2494,67.82487,5.646106,0.252975286,0.075797896,0.310066667
7170,14.01749,2.188594,119.2494,65.60381,4.728708,0.241817724,0.071318264,0.304915789
7170.5,12.35589,2.197402,119.2494,63.10784,4.672346,0.229279144,0.066434791,0.299764912
7171,12.48867,2.206211,118.3686,68.66438,6.56735,0.25719259,0.077524758,0.29461345
7171.5,13.91986,2.197402,117.9282,73.90334,8.890229,0.283510664,0.088733643,0.299764912
7172,12.22507,2.188594,117.4878,53.88357,12.0108,0.182940744,0.0496904,0.304915789
7172.5,12.29318,2.188594,116.6069,44.66944,16.48279,0.136653284,0.034837636,0.304915789
7173,13.40194,2.206211,116.6069,44.21107,14.19406,0.134350648,0.034143803,0.29461345
7173.5,14.08308,2.215019,116.6069,44.68206,13.18305,0.136716681,0.034856797,0.289462573
7174,13.52752,2.223827,116.6069,56.16783,11.68077,0.194415794,0.053653431,0.284311696
7174.5,13.39749,2.197402,115.7261,61.12957,10.88797,0.219341244,0.062674246,0.299764912
7175,13.00947,2.197402,114.8453,62.3919,10.8208,0.225682597,0.065062763,0.299764912
7175.5,13.76077,2.179786,114.8453,60.28435,11.3907,0.215095256,0.06109654,0.310066667
7176,14.63844,2.179786,115.7261,37.98988,13.54626,0.103098312,0.025121018,0.310066667
7176.5,14.24501,2.179786,115.7261,36.60395,17.19468,0.096136051,0.023207572,0.310066667
7177,14.37681,2.179786,115.7261,32.14884,19.87085,0.073755672,0.017283151,0.310066667
7177.5,14.93089,2.206211,115.7261,33.35271,21.65825,0.079803349,0.018850681,0.29461345
7178,14.76902,2.223827,113.9692,28.6799,23.20857,0.056329347,0.01289994,0.284311696
7178.5,15.4529,2.223827,107.5365,31.47454,21.49756,0.070368305,0.016415725,0.284311696
7179,15.80742,2.215019,107.7036,31.99398,19.47232,0.072977728,0.01708327,0.289462573
7179.5,15.48062,2.197402,109.2543,32.75246,19.07777,0.076787975,0.018066071,0.299764912
7180,15.12109,2.197402,108.6795,31.96465,17.76399,0.072830388,0.017045458,0.299764912
7180.5,13.20186,2.197402,107.7986,28.31536,17.64259,0.054498069,0.012450595,0.299764912
7181,13.30088,2.206211,107.7986,27.17485,22.5389,0.048768683,0.011058313,0.29461345
7181.5,13.202,2.206211,107.7986,32.90226,28.97492,0.0775405,0.018261313,0.29461345
7182,12.25756,2.223827,106.9178,37.29866,33.63935,0.099625948,0.024162434,0.284311696
7182.5,12.12853,2.223827,106.9178,36.79275,14.31092,0.097084494,0.023466228,0.284311696
7183,12.22908,2.223827,106.037,42.11076,37.57616,0.123799678,0.031016455,0.284311696
7183.5,13.17516,2.215019,105.1561,39.77623,23.30424,0.112072096,0.027638231,0.289462573
7184,13.62952,2.215019,105.1561,39.49638,19.91767,0.110666261,0.027240047,0.289462573
7184.5,13.92097,2.215019,105.1561,39.04624,19.0581,0.108404969,0.02660257,0.289462573
7185,12.81415,2.250252,105.1561,37.35179,19.33204,0.099892848,0.024235812,0.26885848
7185.5,13.17847,2.25906,105.1561,31.84443,20.82773,0.072226459,0.016890622,0.263707602
7186,14.35406,2.25906,105.1561,31.84585,20.72331,0.072233592,0.016892449,0.263707602
7186.5,15.71694,2.25906,105.1561,30.57483,20.03472,0.065848585,0.015270003,0.263707602
7187,15.775,2.241444,105.1561,35.86868,19.81614,0.0924424,0.022206229,0.274009357
7187.5,15.51366,2.232635,106.037,37.48196,20.15799,0.100546761,0.024415803,0.279160819
7188,15.44849,2.232635,106.037,38.41107,20.9143,0.105214173,0.025709324,0.279160819
7188.5,15.02604,2.223827,106.9178,40.29456,21.86099,0.114675942,0.028379539,0.284311696
7189,14.99415,2.215019,106.9178,38.95211,22.14621,0.107932104,0.026469732,0.289462573
7189.5,15.02624,2.215019,107.7986,36.31627,22.38376,0.094690882,0.022814659,0.289462573
7190,14.86284,2.201807,107.7986,34.75018,23.13759,0.086823582,0.020701049,0.297188889
7190.5,14.79882,2.197402,107.7986,33.79368,24.2619,0.082018575,0.019430969,0.299764912
7191,14.92915,2.197402,107.7986,33.35665,24.67155,0.079823142,0.018855852,0.299764912
7191.5,14.53993,2.274765,107.7986,33.71093,24.78443,0.081602878,0.019321824,0.254523392
7192,14.73595,2.202773,108.6795,33.74826,24.94274,0.081790406,0.019371047,0.296623977
7192.5,14.96489,2.207713,108.6795,31.42968,25.85183,0.07014295,0.016358283,0.293735088
7193,15.42066,2.206354,108.2159,30.97679,25.37972,0.067867843,0.015780232,0.294529825
7193.5,15.45241,2.215726,103.487,30.76075,22.13419,0.06678256,0.015505673,0.289049123
7194,15.77821,2.215223,103.675,31.15436,19.73012,0.068759871,0.016006474,0.289343275
7194.5,15.9102,2.233121,106.8343,31.2235,18.88227,0.069107198,0.016094705,0.278876608
7195,16.40147,2.201923,109.5095,31.68478,17.69833,0.071424452,0.016685371,0.297121053
7195.5,17.08455,2.109319,106.9571,38.11675,18.95172,0.103735648,0.02529789,0.351275439
7196,17.43298,2.109319,102.7317,35.10352,21.77564,0.088598596,0.021174202,0.351275439
7196.5,16.07596,2.109319,95.34024,34.7714,23.93209,0.086930181,0.020729404,0.351275439
7197,12.97304,2.109319,98.34795,42.98938,27.95299,0.128213452,0.032314426,0.351275439
7197.5,13.63372,2.118128,103.1421,41.80834,26.43303,0.122280462,0.030573083,0.346123977
7198,14.02632,2.122532,105.7234,41.68349,24.60067,0.121653274,0.030390546,0.343548538
7198.5,15.12321,2.126936,106.8112,39.74488,24.57747,0.111914608,0.027593553,0.340973099
7199,14.86058,2.168892,107.2652,39.5595,23.69745,0.110983346,0.027329732,0.316437427
7199.5,14.63374,2.148968,109.4198,38.29499,21.56666,0.104631042,0.025546868,0.328088889
7200,14.66523,2.157798,110.4605,37.99728,18.38839,0.103135487,0.025131326,0.322925146
7200.5,13.20317,2.16168,110.6833,48.63412,18.2569,0.156569974,0.041013067,0.320654971
7201,13.4371,2.216104,103.1392,48.28848,18.40473,0.154833641,0.040462055,0.28882807
7201.5,14.08377,2.236647,106.4641,48.40179,17.98101,0.155402857,0.040642421,0.27681462
7202,13.91854,2.274608,104.2982,42.77494,17.93944,0.127136206,0.031996281,0.254615205
7202.5,13.9216,2.21876,109.0545,42.92175,18.00188,0.12787371,0.032213995,0.287274854
7203,14.24883,2.156933,111.7162,45.74273,18.29835,0.142044989,0.03647839,0.323430994
7203.5,14.40751,2.163869,111.6953,43.76883,19.48582,0.132129042,0.033478259,0.319374854
7204,13.66323,2.151234,111.0807,42.8228,22.33975,0.127376632,0.03206721,0.326763743
7204.5,14.2194,2.148426,107.7986,38.05587,23.49845,0.103429815,0.02521298,0.328405848
7205,14.54442,2.184053,107.7986,35.13003,22.66544,0.08873177,0.021209788,0.307571345
7205.5,14.93051,2.202246,107.7986,37.97533,21.96421,0.10302522,0.025100752,0.296932164
7206,13.22511,2.158448,107.7986,38.88493,22.09091,0.107594623,0.026375025,0.322545029
7206.5,12.97698,2.205958,107.7986,33.51118,22.61544,0.080599428,0.019058838,0.294761404
7207,13.82464,2.274973,107.7986,35.5802,23.90765,0.090993212,0.02181594,0.254401754
7207.5,13.82349,2.195773,107.7986,34.08963,24.83612,0.083505289,0.019822273,0.300717544
7208,13.99095,2.144092,103.7987,34.19639,26.31497,0.084041601,0.019963797,0.330940351
7208.5,14.74294,2.163814,104.6117,33.23962,27.19444,0.079235238,0.018702393,0.319407018
7209,15.16192,2.20073,105.1549,36.65274,26.98872,0.096381149,0.023274354,0.297818713
7209.5,15.25855,2.20036,104.9838,35.84406,26.82219,0.092318721,0.022172863,0.298035088
7210,15.5212,2.24561,103.2078,38.13295,27.85897,0.103817029,0.025320496,0.271573099
7210.5,15.9092,2.293201,99.92841,38.0383,29.92416,0.103341552,0.025188487,0.243742105
7211,15.06127,2.297798,98.98282,37.82842,34.05782,0.102287213,0.02489634,0.241053801
7211.5,15.25907,2.310531,98.08525,37.20772,35.43064,0.099169108,0.024036952,0.233607602
7212,15.51472,2.337364,97.60944,37.2832,35.34177,0.099548284,0.024141091,0.217915789
7212.5,13.63289,2.269258,98.92926,30.2002,33.75345,0.06396662,0.014796839,0.25774386
7213,14.5514,2.272523,100.5321,30.26008,30.79094,0.064267429,0.014872315,0.255834503
7213.5,14.87775,2.233045,102.2411,33.32925,27.1175,0.079685497,0.018819902,0.278921053
7214,15.66175,2.224387,105.4556,34.25754,24.56289,0.08434879,0.020044947,0.283984211
7214.5,16.53387,2.238714,108.0386,32.08828,23.21901,0.073451447,0.017204937,0.275605848
7215,16.45995,2.206929,108.894,30.68626,23.01431,0.066408357,0.015411182,0.294193567
7215.5,16.56335,2.177766,107.782,31.08085,21.70324,0.068390592,0.015912752,0.311247953
7216,17.31087,2.137872,107.0833,30.22099,21.78358,0.064071059,0.014823037,0.334577778
7216.5,16.46411,2.214677,106.1887,31.85477,21.79897,0.072278402,0.016903929,0.289662573
7217,16.92128,2.164343,105.8413,30.94574,21.89,0.067711862,0.015740724,0.319097661
7217.5,17.07745,2.199727,105.3873,32.84762,21.69078,0.077266014,0.018190054,0.298405263
7218,16.91046,2.182177,104.4928,33.042,22.26807,0.078242488,0.018443783,0.308668421
7218.5,16.64911,2.187369,104.7991,32.33714,22.79471,0.074701602,0.01752673,0.305632164
7219,16.3618,2.184165,104.5,32.60352,23.25684,0.07603977,0.017872323,0.307505848
7219.5,16.16643,2.224964,104.55,31.49256,24.01464,0.070458829,0.016438808,0.283646784
7220,15.93849,2.237222,99.82236,34.09527,24.83432,0.083533621,0.019829745,0.276478363
7220.5,15.71034,2.224364,99.82236,34.08363,25.51326,0.083475148,0.019814325,0.283997661
7221,15.74311,2.226536,99.82236,37.35369,25.87976,0.099902393,0.024238437,0.282727485
7221.5,15.71055,2.213735,99.82236,36.93461,26.03598,0.097797132,0.02366099,0.29021345
7222,15.71055,2.206583,101.7044,40.00235,26.35757,0.113208016,0.027961016,0.294395906
7222.5,15.71056,2.192295,102.1749,39.08969,26.73597,0.108623241,0.026663942,0.302751462
7223,15.93862,2.214556,102.6455,40.95326,27.04385,0.117984941,0.029328773,0.289733333
7223.5,15.97107,2.189369,102.6455,46.42691,27.62717,0.145481988,0.037536209,0.304462573
7224,15.93851,2.200498,103.5865,46.76938,28.63471,0.147202396,0.038069218,0.297954386
7224.5,16.06876,2.193875,103.5865,48.59898,29.02149,0.156393447,0.040956936,0.301827485
7225,16.00363,2.165059,103.5865,47.64446,28.95096,0.151598387,0.039441895,0.318678947
7225.5,16.06845,2.190044,103.5865,49.912,28.23057,0.162989443,0.043071675,0.304067836
7226,15.54701,2.218261,104.5275,48.21658,29.56309,0.154472449,0.040347742,0.287566667
7226.5,15.41773,2.233091,104.5275,53.34515,31.70751,0.180235975,0.048773142,0.278894152
7227,15.84073,2.074086,104.5275,39.31068,32.82828,0.109733391,0.026976615,0.371879532
7227.5,12.81413,2.074086,104.5275,29.96401,34.2732,0.062780112,0.014499698,0.371879532
7228,13.62938,2.074086,104.5275,28.84657,32.86085,0.057166618,0.013106088,0.371879532
7228.5,14.28002,2.074086,104.998,31.85176,30.19147,0.072263281,0.016900055,0.371879532
7229,14.47509,2.07849,105.4685,30.46848,27.53843,0.065314332,0.015135449,0.369304094
7229.5,15.06265,2.100511,106.4096,28.69474,26.90966,0.056403896,0.012918278,0.356426316
7230,16.65573,2.100511,107.3506,31.73283,25.01411,0.071665833,0.016747101,0.356426316
7230.5,16.49156,2.100511,108.2916,34.8058,23.41471,0.08710299,0.020775387,0.356426316
7231,16.45859,2.109319,108.2916,34.51235,23.00213,0.085628835,0.020383785,0.351275439
7231.5,16.00272,2.109319,108.2916,32.47724,22.73023,0.075405399,0.017708344,0.351275439
7232,16.68616,2.126936,108.2916,35.48009,21.81979,0.090490307,0.021680838,0.340973099
7232.5,16.03583,2.126936,109.2327,40.02479,19.33862,0.113320744,0.0279931,0.340973099
7233,16.06883,2.126936,109.2327,27.96947,15.66388,0.05276048,0.012026185,0.340973099
7233.5,16.069,2.126936,109.2327,36.80397,13.58058,0.097140858,0.023481619,0.340973099
7234,16.19852,2.126936,110.1737,42.37995,12.44638,0.125151962,0.031412565,0.340973099
7234.5,15.77126,2.126936,111.1147,43.78009,11.91268,0.132185607,0.033495158,0.340973099
7235,13.10373,2.126936,111.1147,54.18822,11.72097,0.184471163,0.05021223,0.340973099
7235.5,12.97462,2.118128,111.1147,63.9049,10.7163,0.233283199,0.06797724,0.346123977
7236,12.9091,2.118128,112.0558,64.30498,9.79257,0.235293012,0.068757455,0.346123977
7236.5,12.5838,2.118128,112.9968,62.0766,9.420973,0.224098678,0.064462524,0.346123977
7237,13.16958,2.118128,113.9378,73.75194,8.360549,0.282750101,0.088398991,0.346123977
7237.5,12.61672,2.118128,114.8788,75.33121,8.594866,0.290683612,0.091922104,0.346123977
7238,12.68244,2.118128,115.8199,76.9584,8.097301,0.29885785,0.095627882,0.346123977
7238.5,12.68201,2.118128,115.8199,77.60022,7.494473,0.302082052,0.097111068,0.346123977
7239,12.61617,2.118128,119.2494,77.02675,7.471843,0.299201208,0.095785249,0.346123977
7239.5,12.29132,2.118128,117.4878,75.05998,7.173431,0.28932108,0.091311921,0.346123977
7240,12.32447,2.118128,117.4878,69.83168,7.345594,0.263056557,0.079957133,0.346123977
7240.5,12.39028,2.118128,117.4878,75.66992,6.613917,0.292385132,0.092687096,0.346123977
7241,12.71486,2.118128,117.4878,78.64755,6.342646,0.307343346,0.099557839,0.346123977
7241.5,12.32268,2.118128,117.4878,83.95697,6.767865,0.334015378,0.112482592,0.346123977
7242,12.29382,2.122532,117.4878,75.41035,6.351256,0.291081174,0.092100546,0.343548538
7242.5,12.68589,2.126936,117.4878,76.37958,6.792372,0.29595013,0.09430076,0.340973099
7243,13.04302,2.13134,117.4878,71.70723,7.063152,0.272478439,0.083942753,0.338397661
7243.5,13.07132,2.135744,117.4878,70.50504,8.498099,0.266439201,0.081376982,0.335822222
7244,12.55207,2.144553,118.3686,60.08543,9.031017,0.214095976,0.060727722,0.33067076
7244.5,13.88516,2.153361,118.809,61.92,8.737823,0.223311993,0.064165308,0.325519883
7245,12.58358,2.153361,119.2494,58.00318,7.701084,0.20363573,0.056923225,0.325519883
7245.5,12.81346,2.13134,119.2494,64.4193,7.446185,0.235867302,0.068981135,0.338397661
7246,12.81162,2.126936,118.3686,66.83696,7.95741,0.248012491,0.073789555,0.340973099
7246.5,12.55191,2.126936,119.2494,64.73468,8.258432,0.237451623,0.069599924,0.340973099
7247,12.68631,2.126936,118.3686,62.14724,9.110273,0.22445354,0.06459679,0.340973099
7247.5,13.37298,2.126936,118.3686,59.98306,9.439991,0.213581717,0.060538286,0.340973099
7248,13.82944,2.129138,118.3686,57.09503,9.176619,0.199073611,0.055295633,0.33968538
7248.5,14.57245,2.13134,118.3686,60.01324,8.782832,0.213733327,0.060594108,0.338397661
7249,14.43856,2.133542,118.3686,64.44273,9.116214,0.235985004,0.06902702,0.337109942
7249.5,14.20723,2.135744,118.3686,63.26767,8.795462,0.230082054,0.066742821,0.335822222
7250,12.6205,2.140149,117.4878,60.9112,7.965278,0.218244256,0.062264984,0.333246199
7250.5,13.31093,2.144553,117.4878,58.82946,7.211522,0.207786572,0.058420725,0.33067076
7251,14.18658,2.144553,116.1665,72.17157,6.429188,0.274811065,0.084944457,0.33067076
7251.5,12.78074,2.144553,115.7261,76.94029,6.076068,0.298766874,0.095586209,0.33067076
7252,13.21399,2.144553,115.7261,66.69478,6.420444,0.247298245,0.073502613,0.33067076
7252.5,14.43818,2.144553,115.7261,75.29761,6.526111,0.290514821,0.091846399,0.33067076
7253,12.9948,2.135744,115.7261,70.60822,8.235347,0.266957529,0.081595638,0.335822222
7253.5,12.31895,2.13134,116.1665,66.93896,8.300966,0.248524891,0.073995732,0.338397661
7254,12.29921,2.126936,116.6069,63.04898,8.331648,0.228983459,0.066321514,0.340973099
7254.5,13.48611,2.126936,116.9005,54.60812,7.839121,0.186580543,0.050934836,0.340973099
7255,15.43084,2.126936,117.1941,55.00524,7.315412,0.188575488,0.051621846,0.340973099
7255.5,13.66287,2.126936,117.4878,51.7906,8.005084,0.172426646,0.046160223,0.340973099
7256,14.52563,2.126936,117.4878,55.87471,8.647907,0.192943296,0.053138341,0.340973099
7256.5,16.46895,2.144553,117.4878,59.05589,8.723885,0.20892405,0.058833884,0.33067076
7257,14.11138,2.144553,117.4878,55.08192,8.506574,0.188960692,0.051754906,0.33067076
7257.5,14.79548,2.144553,117.4878,67.40201,8.225732,0.250851036,0.074935126,0.33067076
